日付,商品名,地域,売上(円)
2025-11-18,ライトプラン,東京,4980
2025-11-19,スタンダードプラン,名古屋,9800
2025-11-19,オプション追加,札幌,3000
2025-11-19,オプション追加,福岡,3000
2025-11-19,オプション追加,札幌,6000
2025-11-19,保守サポート,大阪,15000
2025-11-19,ライトプラン,東京,4980
2025-11-19,スタンダードプラン,札幌,19600
2025-11-19,オプション追加,大阪,3000
2025-11-19,オプション追加,名古屋,3000
2025-11-19,オプション追加,福岡,6000
2025-11-19,保守サポート,東京,15000
2025-11-20,スタンダードプラン,大阪,9800
2025-11-20,スタンダードプラン,大阪,19600
2025-11-20,ライトプラン,名古屋,4980
2025-11-20,ライトプラン,名古屋,4980
2025-11-20,ライトプラン,名古屋,4980
2025-11-20,ライトプラン,福岡,4980
2025-11-20,初期構築パック,大阪,50000
2025-11-20,ライトプラン,東京,9960
2025-11-20,ライトプラン,福岡,4980
2025-11-20,ライトプラン,東京,4980
2025-11-20,ライトプラン,東京,4980
2025-11-20,ライトプラン,東京,9960
2025-11-20,ライトプラン,東京,4980
2025-11-20,ライトプラン,名古屋,4980
2025-11-20,ライトプラン,福岡,4980
2025-11-20,オプション追加,札幌,3000
2025-11-21,保守サポート,東京,30000
2025-11-21,スタンダードプラン,札幌,19600
2025-11-21,スタンダードプラン,名古屋,9800
2025-11-21,初期構築パック,札幌,50000
2025-11-21,ライトプラン,札幌,4980
2025-11-21,ライトプラン,名古屋,4980
2025-11-21,保守サポート,大阪,15000
2025-11-21,オプション追加,名古屋,3000
2025-11-22,ライトプラン,札幌,4980
2025-11-22,ライトプラン,札幌,4980
2025-11-22,ライトプラン,名古屋,4980
2025-11-22,オプション追加,東京,3000
2025-11-22,ライトプラン,大阪,4980
2025-11-22,プレミアムプラン,札幌,29800
2025-11-22,オプション追加,札幌,3000
2025-11-22,オプション追加,札幌,3000
2025-11-22,ライトプラン,札幌,4980
2025-11-22,スタンダードプラン,東京,9800
2025-11-22,プレミアムプラン,福岡,29800
2025-11-23,オプション追加,東京,3000
2025-11-23,スタンダードプラン,東京,9800
2025-11-23,ライトプラン,大阪,9960
2025-11-23,ライトプラン,札幌,4980
2025-11-23,ライトプラン,東京,4980
2025-11-23,プレミアムプラン,東京,29800
2025-11-23,スタンダードプラン,福岡,19600
2025-11-23,保守サポート,名古屋,30000
2025-11-23,ライトプラン,大阪,4980
2025-11-23,保守サポート,札幌,30000
2025-11-24,プレミアムプラン,福岡,29800
2025-11-24,オプション追加,名古屋,3000
2025-11-24,初期構築パック,福岡,50000
2025-11-24,プレミアムプラン,福岡,29800
2025-11-24,ライトプラン,札幌,4980
2025-11-24,プレミアムプラン,名古屋,29800
2025-11-24,ライトプラン,札幌,4980
2025-11-24,スタンダードプラン,札幌,9800
2025-11-24,保守サポート,福岡,15000
2025-11-24,ライトプラン,東京,4980
2025-11-25,ライトプラン,福岡,4980
2025-11-25,スタンダードプラン,札幌,9800
2025-11-25,ライトプラン,東京,4980
2025-11-25,ライトプラン,東京,4980
2025-11-25,初期構築パック,東京,100000
2025-11-25,保守サポート,名古屋,30000
2025-11-25,ライトプラン,福岡,4980
2025-11-25,ライトプラン,名古屋,4980
2025-11-25,ライトプラン,福岡,9960
2025-11-25,オプション追加,大阪,3000
2025-11-25,オプション追加,大阪,3000
2025-11-25,スタンダードプラン,札幌,9800
2025-11-25,ライトプラン,札幌,4980
2025-11-26,ライトプラン,大阪,4980
2025-11-26,スタンダードプラン,東京,9800
2025-11-26,オプション追加,名古屋,6000
2025-11-26,オプション追加,名古屋,3000
2025-11-26,プレミアムプラン,東京,29800
2025-11-26,ライトプラン,名古屋,4980
2025-11-26,スタンダードプラン,札幌,9800
2025-11-26,保守サポート,福岡,15000
2025-11-26,オプション追加,東京,6000
2025-11-26,スタンダードプラン,名古屋,9800
2025-11-26,プレミアムプラン,大阪,29800
2025-11-26,オプション追加,札幌,3000
2025-11-27,保守サポート,福岡,30000
2025-11-27,プレミアムプラン,福岡,29800
2025-11-27,プレミアムプラン,札幌,59600
2025-11-27,オプション追加,東京,3000
2025-11-27,オプション追加,東京,3000
2025-11-27,ライトプラン,大阪,4980
2025-11-27,スタンダードプラン,福岡,19600
2025-11-27,オプション追加,札幌,6000
2025-11-28,保守サポート,大阪,15000
2025-11-28,スタンダードプラン,福岡,19600
2025-11-28,スタンダードプラン,福岡,9800
2025-11-28,ライトプラン,札幌,4980
2025-11-28,ライトプラン,札幌,9960
2025-11-28,ライトプラン,東京,4980
2025-11-28,スタンダードプラン,札幌,19600
2025-11-28,保守サポート,福岡,15000
2025-11-28,プレミアムプラン,福岡,29800
2025-11-28,スタンダードプラン,名古屋,9800
2025-11-28,ライトプラン,東京,4980
2025-11-29,プレミアムプラン,福岡,29800
2025-11-29,オプション追加,大阪,3000
2025-11-29,ライトプラン,東京,4980
2025-11-29,ライトプラン,名古屋,4980
2025-11-29,ライトプラン,大阪,9960
2025-11-29,ライトプラン,名古屋,4980
2025-11-29,オプション追加,大阪,3000
2025-11-29,スタンダードプラン,東京,9800
2025-11-29,ライトプラン,名古屋,4980
2025-11-29,オプション追加,福岡,6000
2025-11-30,プレミアムプラン,大阪,59600
2025-11-30,保守サポート,福岡,15000
2025-11-30,保守サポート,名古屋,30000
2025-11-30,オプション追加,名古屋,3000
2025-11-30,ライトプラン,大阪,4980
2025-11-30,オプション追加,大阪,3000
2025-11-30,保守サポート,大阪,15000
2025-11-30,スタンダードプラン,大阪,9800
2025-11-30,オプション追加,東京,6000
2025-12-01,プレミアムプラン,大阪,29800
2025-12-01,オプション追加,大阪,3000
2025-12-01,オプション追加,大阪,3000
2025-12-01,ライトプラン,東京,4980
2025-12-02,オプション追加,名古屋,3000
2025-12-02,プレミアムプラン,福岡,59600
2025-12-02,ライトプラン,札幌,4980
2025-12-02,スタンダードプラン,東京,9800
2025-12-02,プレミアムプラン,札幌,29800
2025-12-02,プレミアムプラン,福岡,29800
2025-12-02,オプション追加,名古屋,6000
2025-12-03,プレミアムプラン,福岡,29800
2025-12-03,オプション追加,大阪,3000
2025-12-03,スタンダードプラン,札幌,19600
2025-12-03,初期構築パック,札幌,50000
2025-12-03,保守サポート,名古屋,15000
2025-12-03,プレミアムプラン,大阪,29800
2025-12-03,プレミアムプラン,札幌,29800
2025-12-03,ライトプラン,東京,4980
2025-12-03,プレミアムプラン,名古屋,29800
2025-12-03,保守サポート,福岡,15000
2025-12-04,プレミアムプラン,福岡,29800
2025-12-04,オプション追加,東京,6000
2025-12-04,ライトプラン,福岡,4980
2025-12-04,保守サポート,大阪,15000
2025-12-04,ライトプラン,東京,4980
2025-12-04,オプション追加,大阪,3000
2025-12-04,スタンダードプラン,福岡,9800
2025-12-05,プレミアムプラン,札幌,29800
2025-12-05,保守サポート,福岡,30000
2025-12-05,スタンダードプラン,大阪,19600
2025-12-05,プレミアムプラン,札幌,59600
2025-12-05,スタンダードプラン,札幌,9800
2025-12-05,オプション追加,札幌,6000
2025-12-05,ライトプラン,札幌,4980
2025-12-05,スタンダードプラン,札幌,19600
2025-12-06,保守サポート,札幌,15000
2025-12-06,プレミアムプラン,札幌,29800
2025-12-06,オプション追加,大阪,3000
2025-12-06,スタンダードプラン,札幌,9800
2025-12-06,ライトプラン,福岡,9960
2025-12-06,オプション追加,名古屋,3000
2025-12-06,保守サポート,大阪,30000
2025-12-07,ライトプラン,札幌,4980
2025-12-07,保守サポート,大阪,15000
2025-12-07,スタンダードプラン,札幌,19600
2025-12-07,ライトプラン,福岡,4980
2025-12-07,スタンダードプラン,東京,9800
2025-12-07,オプション追加,名古屋,3000
2025-12-07,ライトプラン,大阪,9960
2025-12-07,ライトプラン,札幌,4980
2025-12-07,スタンダードプラン,大阪,9800
2025-12-07,スタンダードプラン,東京,9800
2025-12-08,ライトプラン,東京,9960
2025-12-08,ライトプラン,大阪,4980
2025-12-08,ライトプラン,札幌,9960
2025-12-08,プレミアムプラン,札幌,29800
2025-12-08,スタンダードプラン,大阪,19600
2025-12-08,スタンダードプラン,東京,9800
2025-12-08,ライトプラン,札幌,4980
2025-12-08,オプション追加,名古屋,6000
2025-12-08,ライトプラン,大阪,4980
2025-12-08,ライトプラン,名古屋,9960
2025-12-08,オプション追加,東京,6000
2025-12-09,スタンダードプラン,大阪,19600
2025-12-09,ライトプラン,大阪,4980
2025-12-09,スタンダードプラン,札幌,9800
2025-12-09,ライトプラン,大阪,4980
2025-12-09,スタンダードプラン,札幌,19600
2025-12-09,スタンダードプラン,札幌,9800
2025-12-09,オプション追加,東京,3000
2025-12-09,保守サポート,名古屋,15000
2025-12-09,オプション追加,東京,3000
2025-12-09,スタンダードプラン,福岡,19600
2025-12-10,スタンダードプラン,札幌,9800
2025-12-10,スタンダードプラン,東京,9800
2025-12-10,保守サポート,名古屋,15000
2025-12-10,ライトプラン,東京,4980
2025-12-10,プレミアムプラン,札幌,29800
2025-12-10,ライトプラン,大阪,4980
2025-12-10,オプション追加,札幌,3000
2025-12-10,ライトプラン,札幌,4980
2025-12-10,オプション追加,福岡,3000
2025-12-11,ライトプラン,大阪,9960
2025-12-11,保守サポート,福岡,30000
2025-12-11,保守サポート,札幌,15000
2025-12-11,オプション追加,大阪,3000
2025-12-11,保守サポート,東京,15000
2025-12-11,スタンダードプラン,札幌,9800
2025-12-11,保守サポート,名古屋,15000
2025-12-11,ライトプラン,大阪,4980
2025-12-11,オプション追加,名古屋,3000
2025-12-11,保守サポート,名古屋,15000
2025-12-12,保守サポート,札幌,15000
2025-12-12,保守サポート,札幌,15000
2025-12-12,オプション追加,東京,3000
2025-12-12,保守サポート,大阪,30000
2025-12-12,スタンダードプラン,東京,19600
2025-12-12,オプション追加,福岡,6000
2025-12-12,保守サポート,名古屋,15000
2025-12-12,プレミアムプラン,福岡,59600
2025-12-12,オプション追加,名古屋,3000
2025-12-12,オプション追加,名古屋,6000
2025-12-13,ライトプラン,福岡,9960
2025-12-13,ライトプラン,名古屋,9960
2025-12-13,スタンダードプラン,東京,9800
2025-12-13,ライトプラン,札幌,4980
2025-12-13,スタンダードプラン,名古屋,9800
2025-12-13,オプション追加,大阪,6000
2025-12-13,ライトプラン,大阪,4980
2025-12-13,スタンダードプラン,東京,9800
2025-12-14,オプション追加,福岡,3000
2025-12-14,ライトプラン,大阪,4980
2025-12-14,ライトプラン,東京,4980
2025-12-14,スタンダードプラン,東京,9800
2025-12-14,スタンダードプラン,福岡,19600
2025-12-14,スタンダードプラン,札幌,9800
2025-12-14,プレミアムプラン,福岡,29800
2025-12-14,スタンダードプラン,名古屋,9800
2025-12-14,プレミアムプラン,札幌,29800
2025-12-14,ライトプラン,福岡,9960
2025-12-14,スタンダードプラン,札幌,9800
2025-12-15,スタンダードプラン,福岡,19600
2025-12-15,オプション追加,東京,6000
2025-12-15,保守サポート,名古屋,30000
2025-12-15,ライトプラン,名古屋,4980
2025-12-15,プレミアムプラン,名古屋,29800
2025-12-15,ライトプラン,名古屋,4980
2025-12-16,オプション追加,大阪,3000
2025-12-16,スタンダードプラン,福岡,9800
2025-12-16,プレミアムプラン,名古屋,59600
2025-12-16,保守サポート,名古屋,30000
2025-12-16,プレミアムプラン,福岡,29800
2025-12-16,スタンダードプラン,名古屋,9800
2025-12-16,スタンダードプラン,福岡,9800
2025-12-16,ライトプラン,大阪,4980
2025-12-17,オプション追加,大阪,3000
2025-12-17,保守サポート,名古屋,15000
2025-12-17,スタンダードプラン,東京,19600
2025-12-17,ライトプラン,東京,4980
2025-12-17,保守サポート,名古屋,15000
2025-12-17,ライトプラン,大阪,4980
2025-12-17,プレミアムプラン,東京,29800
2025-12-17,初期構築パック,福岡,50000
2025-12-17,ライトプラン,大阪,9960
2025-12-17,プレミアムプラン,福岡,59600
2025-12-18,ライトプラン,福岡,4980
2025-12-18,プレミアムプラン,福岡,59600
2025-12-18,オプション追加,東京,3000
2025-12-18,オプション追加,東京,3000
2025-12-18,オプション追加,名古屋,3000
2025-12-18,オプション追加,東京,6000
2025-12-18,スタンダードプラン,東京,9800
2025-12-18,ライトプラン,名古屋,4980
2025-12-18,保守サポート,東京,15000
2025-12-18,保守サポート,名古屋,15000
2025-12-19,オプション追加,福岡,6000
2025-12-19,オプション追加,東京,3000
2025-12-19,スタンダードプラン,東京,9800
2025-12-19,プレミアムプラン,大阪,59600
2025-12-19,スタンダードプラン,名古屋,19600
2025-12-19,プレミアムプラン,福岡,29800
2025-12-19,ライトプラン,福岡,4980
2025-12-20,保守サポート,札幌,15000
2025-12-20,オプション追加,名古屋,3000
2025-12-20,ライトプラン,福岡,4980
2025-12-20,スタンダードプラン,東京,19600
2025-12-20,スタンダードプラン,東京,19600
2025-12-20,ライトプラン,福岡,4980
2025-12-20,スタンダードプラン,福岡,9800
2025-12-20,保守サポート,名古屋,30000
2025-12-20,ライトプラン,東京,9960
2025-12-20,ライトプラン,福岡,4980
2025-12-21,ライトプラン,大阪,9960
2025-12-21,プレミアムプラン,札幌,59600
2025-12-21,保守サポート,名古屋,30000
2025-12-21,保守サポート,大阪,15000
2025-12-21,ライトプラン,札幌,4980
2025-12-21,保守サポート,札幌,15000
2025-12-21,オプション追加,大阪,3000
2025-12-21,保守サポート,東京,15000
2025-12-22,保守サポート,福岡,30000
2025-12-22,保守サポート,東京,15000
2025-12-22,スタンダードプラン,東京,9800
2025-12-22,オプション追加,大阪,6000
2025-12-22,保守サポート,大阪,30000
2025-12-22,プレミアムプラン,東京,29800
2025-12-22,保守サポート,福岡,15000
2025-12-22,プレミアムプラン,福岡,29800
2025-12-23,プレミアムプラン,東京,29800
2025-12-23,オプション追加,大阪,3000
2025-12-23,ライトプラン,東京,4980
2025-12-23,スタンダードプラン,名古屋,9800
2025-12-23,スタンダードプラン,名古屋,9800
2025-12-23,ライトプラン,東京,4980
2025-12-23,プレミアムプラン,福岡,59600
2025-12-23,ライトプラン,大阪,4980
2025-12-24,保守サポート,福岡,15000
2025-12-24,ライトプラン,東京,4980
2025-12-24,ライトプラン,大阪,4980
2025-12-24,スタンダードプラン,大阪,9800
2025-12-24,オプション追加,福岡,6000
2025-12-24,初期構築パック,札幌,100000
2025-12-24,プレミアムプラン,名古屋,59600
2025-12-24,ライトプラン,東京,9960
2025-12-24,オプション追加,東京,3000
2025-12-24,オプション追加,東京,3000
2025-12-24,スタンダードプラン,名古屋,9800
2025-12-25,スタンダードプラン,東京,9800
2025-12-25,ライトプラン,札幌,4980
2025-12-25,ライトプラン,東京,9960
2025-12-25,プレミアムプラン,福岡,29800
2025-12-25,スタンダードプラン,大阪,9800
2025-12-25,保守サポート,東京,30000
2025-12-25,ライトプラン,福岡,4980
2025-12-25,オプション追加,大阪,6000
2025-12-26,スタンダードプラン,札幌,19600
2025-12-26,オプション追加,札幌,3000
2025-12-26,ライトプラン,大阪,4980
2025-12-26,ライトプラン,東京,4980
2025-12-26,オプション追加,東京,3000
2025-12-26,スタンダードプラン,福岡,9800
2025-12-26,ライトプラン,大阪,4980
2025-12-26,オプション追加,東京,6000
2025-12-26,ライトプラン,名古屋,9960
2025-12-26,保守サポート,東京,15000
2025-12-26,初期構築パック,大阪,50000
2025-12-26,スタンダードプラン,札幌,19600
2025-12-27,スタンダードプラン,札幌,9800
2025-12-27,ライトプラン,東京,4980
2025-12-27,スタンダードプラン,大阪,9800
2025-12-27,ライトプラン,札幌,9960
2025-12-27,ライトプラン,大阪,4980
2025-12-27,オプション追加,東京,3000
2025-12-27,スタンダードプラン,札幌,9800
2025-12-27,オプション追加,札幌,3000
2025-12-28,プレミアムプラン,大阪,29800
2025-12-28,プレミアムプラン,福岡,29800
2025-12-28,ライトプラン,東京,9960
2025-12-28,プレミアムプラン,大阪,29800
2025-12-28,オプション追加,名古屋,3000
2025-12-28,ライトプラン,名古屋,4980
2025-12-29,初期構築パック,大阪,50000
2025-12-29,オプション追加,福岡,3000
2025-12-29,保守サポート,福岡,15000
2025-12-29,スタンダードプラン,名古屋,9800
2025-12-29,プレミアムプラン,福岡,29800
2025-12-29,ライトプラン,札幌,4980
2025-12-29,保守サポート,大阪,15000
2025-12-29,ライトプラン,東京,4980
2025-12-30,ライトプラン,福岡,4980
2025-12-30,オプション追加,福岡,3000
2025-12-30,ライトプラン,東京,9960
2025-12-30,ライトプラン,福岡,4980
2025-12-30,保守サポート,名古屋,15000
2025-12-30,ライトプラン,札幌,9960
2025-12-30,スタンダードプラン,福岡,19600
2025-12-31,ライトプラン,名古屋,4980
2025-12-31,スタンダードプラン,大阪,9800
2025-12-31,スタンダードプラン,東京,9800
2025-12-31,スタンダードプラン,東京,9800
2025-12-31,オプション追加,東京,3000
2025-12-31,オプション追加,東京,3000
2025-12-31,保守サポート,福岡,15000
2026-01-01,ライトプラン,札幌,9960
2026-01-01,スタンダードプラン,福岡,9800
2026-01-01,オプション追加,名古屋,3000
2026-01-01,スタンダードプラン,大阪,19600
2026-01-01,ライトプラン,名古屋,9960
2026-01-01,保守サポート,福岡,15000
2026-01-01,オプション追加,名古屋,6000
2026-01-01,プレミアムプラン,大阪,29800
2026-01-02,スタンダードプラン,福岡,9800
2026-01-02,ライトプラン,大阪,4980
2026-01-02,オプション追加,東京,3000
2026-01-02,オプション追加,札幌,3000
2026-01-03,プレミアムプラン,名古屋,29800
2026-01-03,スタンダードプラン,札幌,9800
2026-01-03,ライトプラン,名古屋,9960
2026-01-03,オプション追加,東京,3000
2026-01-03,スタンダードプラン,東京,9800
2026-01-03,ライトプラン,大阪,9960
2026-01-03,オプション追加,名古屋,3000
2026-01-03,ライトプラン,大阪,4980
2026-01-04,ライトプラン,大阪,4980
2026-01-04,プレミアムプラン,福岡,59600
2026-01-04,スタンダードプラン,東京,19600
2026-01-04,オプション追加,大阪,6000
2026-01-04,スタンダードプラン,札幌,9800
2026-01-04,ライトプラン,福岡,4980
2026-01-04,保守サポート,福岡,15000
2026-01-04,ライトプラン,福岡,4980
2026-01-05,ライトプラン,名古屋,4980
2026-01-05,オプション追加,名古屋,3000
2026-01-05,ライトプラン,福岡,9960
2026-01-05,ライトプラン,東京,4980
2026-01-05,保守サポート,福岡,15000
2026-01-05,スタンダードプラン,東京,9800
2026-01-05,ライトプラン,東京,4980
2026-01-05,スタンダードプラン,札幌,19600
2026-01-06,スタンダードプラン,東京,9800
2026-01-06,プレミアムプラン,大阪,29800
2026-01-06,スタンダードプラン,札幌,9800
2026-01-06,オプション追加,名古屋,3000
2026-01-06,オプション追加,大阪,6000
2026-01-07,保守サポート,札幌,15000
2026-01-07,ライトプラン,東京,4980
2026-01-07,スタンダードプラン,札幌,9800
2026-01-07,プレミアムプラン,札幌,29800
2026-01-07,ライトプラン,札幌,4980
2026-01-07,プレミアムプラン,東京,29800
2026-01-07,ライトプラン,大阪,4980
2026-01-07,ライトプラン,札幌,4980
2026-01-07,スタンダードプラン,名古屋,19600
2026-01-07,保守サポート,福岡,15000
2026-01-07,オプション追加,札幌,3000
2026-01-08,オプション追加,東京,3000
2026-01-08,スタンダードプラン,大阪,9800
2026-01-08,ライトプラン,名古屋,4980
2026-01-08,ライトプラン,札幌,4980
2026-01-09,保守サポート,福岡,15000
2026-01-09,ライトプラン,札幌,4980
2026-01-09,スタンダードプラン,福岡,9800
2026-01-09,初期構築パック,大阪,50000
2026-01-09,保守サポート,東京,15000
2026-01-09,保守サポート,福岡,15000
2026-01-09,保守サポート,札幌,15000
2026-01-09,スタンダードプラン,大阪,9800
2026-01-10,ライトプラン,大阪,4980
2026-01-10,ライトプラン,東京,4980
2026-01-10,スタンダードプラン,大阪,9800
2026-01-10,スタンダードプラン,名古屋,9800
2026-01-11,ライトプラン,福岡,4980
2026-01-11,保守サポート,大阪,30000
2026-01-11,スタンダードプラン,東京,9800
2026-01-11,オプション追加,名古屋,3000
2026-01-11,ライトプラン,大阪,4980
2026-01-11,オプション追加,東京,3000
2026-01-11,保守サポート,札幌,15000
2026-01-11,ライトプラン,札幌,4980
2026-01-11,ライトプラン,福岡,4980
2026-01-12,プレミアムプラン,札幌,59600
2026-01-12,ライトプラン,東京,9960
2026-01-12,ライトプラン,名古屋,4980
2026-01-13,保守サポート,名古屋,15000
2026-01-13,プレミアムプラン,東京,29800
2026-01-13,保守サポート,札幌,15000
2026-01-13,保守サポート,福岡,15000
2026-01-13,スタンダードプラン,名古屋,19600
2026-01-13,ライトプラン,名古屋,4980
2026-01-13,ライトプラン,札幌,4980
2026-01-13,プレミアムプラン,大阪,59600
2026-01-14,スタンダードプラン,福岡,9800
2026-01-14,プレミアムプラン,福岡,59600
2026-01-14,ライトプラン,東京,4980
2026-01-14,保守サポート,福岡,15000
2026-01-14,保守サポート,東京,30000
2026-01-14,ライトプラン,大阪,9960
2026-01-14,オプション追加,福岡,3000
2026-01-14,プレミアムプラン,大阪,29800
2026-01-14,オプション追加,大阪,3000
2026-01-14,初期構築パック,福岡,50000
2026-01-14,オプション追加,札幌,3000
2026-01-15,スタンダードプラン,札幌,9800
2026-01-15,ライトプラン,東京,4980
2026-01-15,ライトプラン,東京,9960
2026-01-15,スタンダードプラン,東京,9800
2026-01-15,ライトプラン,札幌,4980
2026-01-15,スタンダードプラン,札幌,9800
2026-01-15,ライトプラン,名古屋,4980
2026-01-15,ライトプラン,福岡,4980
2026-01-16,スタンダードプラン,大阪,9800
2026-01-16,プレミアムプラン,大阪,29800
2026-01-16,プレミアムプラン,東京,29800
2026-01-16,初期構築パック,名古屋,50000
2026-01-16,ライトプラン,福岡,4980
2026-01-16,スタンダードプラン,大阪,9800
2026-01-17,スタンダードプラン,東京,9800
2026-01-17,保守サポート,東京,15000
2026-01-17,オプション追加,名古屋,6000
2026-01-17,オプション追加,名古屋,3000
2026-01-17,保守サポート,名古屋,15000
2026-01-17,オプション追加,福岡,3000
2026-01-17,スタンダードプラン,福岡,9800
2026-01-18,プレミアムプラン,東京,59600
2026-01-18,保守サポート,札幌,15000
2026-01-18,スタンダードプラン,福岡,9800
2026-01-18,プレミアムプラン,福岡,59600
2026-01-18,プレミアムプラン,福岡,29800
2026-01-18,ライトプラン,福岡,4980
2026-01-19,スタンダードプラン,大阪,19600
2026-01-19,ライトプラン,札幌,4980
2026-01-19,スタンダードプラン,福岡,19600
2026-01-19,ライトプラン,大阪,4980
2026-01-19,保守サポート,東京,30000
2026-01-19,ライトプラン,名古屋,4980
2026-01-19,オプション追加,札幌,6000
2026-01-20,オプション追加,名古屋,3000
2026-01-20,ライトプラン,福岡,4980
2026-01-20,スタンダードプラン,福岡,19600
2026-01-20,保守サポート,東京,30000
2026-01-20,スタンダードプラン,名古屋,9800
2026-01-20,ライトプラン,名古屋,4980
2026-01-20,保守サポート,東京,15000
2026-01-21,保守サポート,東京,15000
2026-01-21,オプション追加,東京,3000
2026-01-21,オプション追加,札幌,6000
2026-01-21,保守サポート,東京,15000
2026-01-21,ライトプラン,名古屋,4980
2026-01-21,ライトプラン,東京,4980
2026-01-21,ライトプラン,東京,4980
2026-01-21,保守サポート,札幌,15000
2026-01-21,オプション追加,札幌,3000
2026-01-21,オプション追加,名古屋,6000
2026-01-22,スタンダードプラン,福岡,9800
2026-01-22,ライトプラン,大阪,4980
2026-01-22,ライトプラン,名古屋,4980
2026-01-22,ライトプラン,福岡,9960
2026-01-22,初期構築パック,名古屋,50000
2026-01-22,スタンダードプラン,札幌,9800
2026-01-22,ライトプラン,大阪,4980
2026-01-22,オプション追加,札幌,3000
2026-01-22,保守サポート,東京,15000
2026-01-23,ライトプラン,名古屋,9960
2026-01-23,ライトプラン,東京,4980
2026-01-23,ライトプラン,大阪,9960
2026-01-23,プレミアムプラン,大阪,29800
2026-01-23,スタンダードプラン,東京,9800
2026-01-23,ライトプラン,札幌,9960
2026-01-23,スタンダードプラン,大阪,9800
2026-01-23,ライトプラン,東京,4980
2026-01-23,スタンダードプラン,大阪,19600
2026-01-24,スタンダードプラン,札幌,9800
2026-01-24,スタンダードプラン,名古屋,9800
2026-01-24,オプション追加,名古屋,3000
2026-01-24,保守サポート,福岡,30000
2026-01-24,プレミアムプラン,福岡,59600
2026-01-24,オプション追加,東京,6000
2026-01-24,スタンダードプラン,東京,19600
2026-01-24,スタンダードプラン,福岡,9800
2026-01-25,プレミアムプラン,東京,29800
2026-01-25,オプション追加,東京,3000
2026-01-25,プレミアムプラン,札幌,59600
2026-01-25,スタンダードプラン,福岡,19600
2026-01-25,ライトプラン,福岡,4980
2026-01-25,保守サポート,福岡,15000
2026-01-25,スタンダードプラン,札幌,19600
2026-01-25,プレミアムプラン,東京,59600
2026-01-25,ライトプラン,名古屋,4980
2026-01-25,オプション追加,名古屋,3000
2026-01-26,スタンダードプラン,東京,19600
2026-01-26,スタンダードプラン,福岡,19600
2026-01-26,スタンダードプラン,名古屋,9800
2026-01-26,スタンダードプラン,札幌,9800
2026-01-26,スタンダードプラン,大阪,9800
2026-01-26,スタンダードプラン,福岡,9800
2026-01-26,保守サポート,東京,30000
2026-01-26,ライトプラン,大阪,4980
2026-01-27,プレミアムプラン,福岡,59600
2026-01-27,スタンダードプラン,名古屋,9800
2026-01-27,保守サポート,札幌,15000
2026-01-27,オプション追加,福岡,3000
2026-01-27,ライトプラン,大阪,4980
2026-01-27,保守サポート,福岡,15000
2026-01-27,ライトプラン,札幌,4980
2026-01-27,保守サポート,大阪,15000
2026-01-28,スタンダードプラン,札幌,19600
2026-01-28,ライトプラン,札幌,4980
2026-01-28,スタンダードプラン,東京,19600
2026-01-28,保守サポート,名古屋,15000
2026-01-28,スタンダードプラン,東京,19600
2026-01-28,ライトプラン,東京,4980
2026-01-28,スタンダードプラン,大阪,9800
2026-01-29,オプション追加,名古屋,3000
2026-01-29,スタンダードプラン,大阪,9800
2026-01-29,スタンダードプラン,札幌,9800
2026-01-29,プレミアムプラン,大阪,29800
2026-01-30,ライトプラン,札幌,4980
2026-01-30,ライトプラン,名古屋,9960
2026-01-30,ライトプラン,名古屋,4980
2026-01-30,ライトプラン,東京,4980
2026-01-30,保守サポート,福岡,15000
2026-01-30,保守サポート,札幌,30000
2026-01-30,ライトプラン,札幌,9960
2026-01-30,保守サポート,大阪,15000
2026-01-30,プレミアムプラン,東京,59600
2026-01-31,オプション追加,東京,3000
2026-01-31,保守サポート,大阪,15000
2026-01-31,スタンダードプラン,福岡,9800
2026-01-31,オプション追加,札幌,6000
2026-01-31,ライトプラン,札幌,4980
2026-02-01,ライトプラン,福岡,9960
2026-02-01,ライトプラン,東京,4980
2026-02-01,初期構築パック,札幌,50000
2026-02-01,プレミアムプラン,福岡,59600
2026-02-01,スタンダードプラン,東京,9800
2026-02-01,ライトプラン,福岡,4980
2026-02-01,スタンダードプラン,福岡,9800
2026-02-01,ライトプラン,大阪,9960
2026-02-02,ライトプラン,札幌,4980
2026-02-02,スタンダードプラン,福岡,19600
2026-02-02,オプション追加,大阪,3000
2026-02-02,初期構築パック,名古屋,50000
2026-02-02,スタンダードプラン,名古屋,9800
2026-02-02,スタンダードプラン,福岡,19600
2026-02-03,スタンダードプラン,大阪,19600
2026-02-03,ライトプラン,札幌,4980
2026-02-03,ライトプラン,東京,4980
2026-02-03,プレミアムプラン,札幌,29800
2026-02-04,ライトプラン,大阪,4980
2026-02-04,オプション追加,札幌,6000
2026-02-04,保守サポート,福岡,15000
2026-02-04,オプション追加,福岡,6000
2026-02-04,保守サポート,札幌,15000
2026-02-04,ライトプラン,札幌,4980
2026-02-05,保守サポート,福岡,30000
2026-02-05,保守サポート,東京,30000
2026-02-05,オプション追加,福岡,3000
2026-02-05,スタンダードプラン,札幌,9800
2026-02-06,プレミアムプラン,名古屋,29800
2026-02-06,ライトプラン,大阪,4980
2026-02-06,スタンダードプラン,名古屋,19600
2026-02-06,保守サポート,大阪,15000
2026-02-06,保守サポート,札幌,15000
2026-02-06,スタンダードプラン,福岡,19600
2026-02-06,オプション追加,東京,3000
